"","constructorResultsId","raceId","constructorId","points","status","year","round","circuitId","date","time","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time","circuitRef","name_races","location","country","lat","lng","alt","constructorRef","name_constructor","nationality","constructorStandingsId","point_constructor","position","positionText","wins"
"7068",13004,567,1,9,"\N",1976,8,34,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ricard","Circuit Paul Ricard","Le Castellet","France",43.2506,5.79167,"432","mclaren","McLaren","British",22977,31,3,"3",2
"7069",13028,568,32,0,"\N",1976,9,38,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,"145","team_lotus","Team Lotus","British",23002,6,7,"7",0
"7070",13027,568,1,0,"\N",1976,9,38,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,"145","mclaren","McLaren","British",22996,31,3,"3",2
"7071",13026,568,204,0,"\N",1976,9,38,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,"145","brabham-alfa_romeo","Brabham-Alfa Romeo","British",22999,6,8,"8",0
"7072",13025,568,64,0,"\N",1976,9,38,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,"145","hesketh","Hesketh","British",23008,0,15,"15",0
"7073",13024,568,56,1,"\N",1976,9,38,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,"145","fittipaldi","Fittipaldi","Brazilian",23000,3,11,"11",0
"7074",13023,568,63,2,"\N",1976,9,38,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,"145","surtees","Surtees","British",23006,4,10,"10",0
"7075",13022,568,58,3,"\N",1976,9,38,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,"145","shadow","Shadow","British",22994,7,6,"6",0
"7076",13021,568,67,4,"\N",1976,9,38,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,"145","penske","Penske","American",23003,10,4,"4",0
"7077",13020,568,25,6,"\N",1976,9,38,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,"145","tyrrell","Tyrrell","British",22993,43,2,"2",1
"7078",13019,568,6,9,"\N",1976,9,38,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,"145","ferrari","Ferrari","Italian",22992,64,1,"1",6
"7079",13043,569,64,0,"\N",1976,10,20,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,"578","hesketh","Hesketh","British",23028,0,15,"15",0
"7080",13042,569,56,0,"\N",1976,10,20,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,"578","fittipaldi","Fittipaldi","Brazilian",23024,3,11,"11",0
"7081",13041,569,63,0,"\N",1976,10,20,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,"578","surtees","Surtees","British",23019,4,10,"10",0
"7082",13040,569,6,0,"\N",1976,10,20,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,"578","ferrari","Ferrari","Italian",23018,64,1,"1",6
"7083",13039,569,58,0,"\N",1976,10,20,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,"578","shadow","Shadow","British",23016,7,8,"8",0
"7084",13038,569,67,0,"\N",1976,10,20,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,"578","penske","Penske","American",23022,10,4,"4",0
"7085",13037,569,32,2,"\N",1976,10,20,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,"578","team_lotus","Team Lotus","British",23020,8,7,"7",0
"7086",13036,569,204,3,"\N",1976,10,20,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,"578","brabham-alfa_romeo","Brabham-Alfa Romeo","British",23011,9,6,"6",0
"7087",13035,569,25,6,"\N",1976,10,20,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,"578","tyrrell","Tyrrell","British",23017,49,2,"2",1
"7088",13034,569,1,9,"\N",1976,10,20,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,"578","mclaren","McLaren","British",23014,40,3,"3",3
"7089",13057,570,182,0,"\N",1976,11,70,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,"678","brabham-ford","Brabham-Ford","British",23046,0,18,"18",0
"7090",13056,570,25,0,"\N",1976,11,70,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,"678","tyrrell","Tyrrell","British",23036,49,2,"2",1
"7091",13055,570,63,0,"\N",1976,11,70,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,"678","surtees","Surtees","British",23038,4,10,"10",0
"7092",13054,570,64,0,"\N",1976,11,70,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,"678","hesketh","Hesketh","British",23047,0,15,"15",0
"7093",13053,570,37,1,"\N",1976,11,70,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,"678","march","March","British",23034,7,9,"9",0
"7094",13052,570,1,3,"\N",1976,11,70,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,"678","mclaren","McLaren","British",23033,43,3,"3",3
"7095",13051,570,32,4,"\N",1976,11,70,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,"678","team_lotus","Team Lotus","British",23039,12,6,"6",0
"7096",13050,570,27,6,"\N",1976,11,70,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,"678","ligier","Ligier","French",23044,16,5,"5",0
"7097",13049,570,67,9,"\N",1976,11,70,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,"678","penske","Penske","American",23041,19,4,"4",1
"7098",13072,571,67,0,"\N",1976,12,39,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,"6","penske","Penske","American",23060,19,4,"4",1
"7099",13071,571,57,0,"\N",1976,12,39,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,"6","ensign","Ensign","British",23061,2,12,"12",0
"7100",13070,571,64,0,"\N",1976,12,39,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,"6","hesketh","Hesketh","British",23066,0,15,"15",0
"7101",13069,571,63,0,"\N",1976,12,39,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,"6","surtees","Surtees","British",23057,4,10,"10",0
"7102",13068,571,37,1,"\N",1976,12,39,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,"6","march","March","British",23053,8,9,"9",0
"7103",13067,571,25,2,"\N",1976,12,39,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,"6","tyrrell","Tyrrell","British",23055,51,3,"3",1
"7104",13066,571,58,3,"\N",1976,12,39,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,"6","shadow","Shadow","British",23054,10,7,"7",0
"7105",13065,571,32,4,"\N",1976,12,39,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,"6","team_lotus","Team Lotus","British",23058,16,6,"6",0
"7106",13064,571,6,6,"\N",1976,12,39,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,"6","ferrari","Ferrari","Italian",23056,70,1,"1",6
"7107",13063,571,1,9,"\N",1976,12,39,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,"6","mclaren","McLaren","British",23052,52,2,"2",4
"7108",13088,572,64,0,"\N",1976,13,14,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","hesketh","Hesketh","British",23085,0,15,"15",0
"7109",13087,572,56,0,"\N",1976,13,14,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","fittipaldi","Fittipaldi","Brazilian",23081,3,11,"11",0
"7110",13086,572,32,0,"\N",1976,13,14,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","team_lotus","Team Lotus","British",23077,16,7,"7",0
"7111",13085,572,63,0,"\N",1976,13,14,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","surtees","Surtees","British",23076,4,10,"10",0
"7112",13084,572,67,0,"\N",1976,13,14,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","penske","Penske","American",23079,19,5,"5",1
"7113",13083,572,57,0,"\N",1976,13,14,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","ensign","Ensign","British",23080,2,12,"12",0
"7114",13082,572,58,0,"\N",1976,13,14,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","shadow","Shadow","British",23073,10,8,"8",0
"7115",13081,572,25,2,"\N",1976,13,14,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","tyrrell","Tyrrell","British",23074,53,2,"2",1
"7116",13080,572,27,4,"\N",1976,13,14,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","ligier","Ligier","French",23082,20,4,"4",0
"7117",13079,572,6,6,"\N",1976,13,14,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","ferrari","Ferrari","Italian",23075,76,1,"1",6
"7118",13078,572,37,9,"\N",1976,13,14,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,"162","march","March","British",23072,17,6,"6",1
"7119",13102,573,63,0,"\N",1976,14,48,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mosport","Mosport International Raceway","Ontario","Canada",44.0481,-78.6756,"332","surtees","Surtees","British",23095,4,10,"10",0
"7120",13101,573,57,0,"\N",1976,14,48,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mosport","Mosport International Raceway","Ontario","Canada",44.0481,-78.6756,"332","ensign","Ensign","British",23099,2,12,"12",0
"7121",13100,573,58,0,"\N",1976,14,48,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mosport","Mosport International Raceway","Ontario","Canada",44.0481,-78.6756,"332","shadow","Shadow","British",23092,10,8,"8",0
"7122",13099,573,67,0,"\N",1976,14,48,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mosport","Mosport International Raceway","Ontario","Canada",44.0481,-78.6756,"332","penske","Penske","American",23098,19,6,"6",1
"7123",13098,573,37,0,"\N",1976,14,48,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mosport","Mosport International Raceway","Ontario","Canada",44.0481,-78.6756,"332","march","March","British",23091,17,7,"7",1
"7124",13097,573,204,0,"\N",1976,14,48,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mosport","Mosport International Raceway","Ontario","Canada",44.0481,-78.6756,"332","brabham-alfa_romeo","Brabham-Alfa Romeo","British",23087,9,9,"9",0
"7125",13096,573,6,1,"\N",1976,14,48,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mosport","Mosport International Raceway","Ontario","Canada",44.0481,-78.6756,"332","ferrari","Ferrari","Italian",23094,77,1,"1",6
